year;weekofyear;total_cases;precipitation_amt_mm;reanalysis_air_temp_k;reanalysis_avg_temp_k;reanalysis_dew_point_temp_k;reanalysis_max_air_temp_k;reanalysis_min_air_temp_k;reanalysis_precip_amt_kg_per_m2;reanalysis_relative_humidity_percent;reanalysis_sat_precip_amt_mm;reanalysis_specific_humidity_g_per_kg;reanalysis_tdtr_k;station_avg_temp_c;station_diur_temp_rng_c;station_max_temp_c;station_min_temp_c;station_precip_mm
1993;27;18;37.28;299.5671429;299.6285714;296.03;301.6;297.5;72.8;81.14857143;37.28;17.40714286;1.885714286;28.24285714;6.842857143;32.8;24.4;21
1993;28;16;73.94;299.5842857;299.7071429;296.0557143;301.9;297.7;67.7;81.21571429;73.94;17.46;2.5;27.88571429;6.528571429;32.2;22.2;92.2
1993;29;16;4.81;299.8914286;299.9642857;295.94;302;298.3;29.4;79.15;4.81;17.31714286;2.471428571;28.5;7.257142857;33.3;24.4;13
1993;30;22;78.03;299.2371429;299.2642857;296.5928571;301.3;298;109;85.55142857;78.03;18.03428571;1.757142857;27.94285714;6;32.2;22.2;71.4
1993;31;17;12.38;300.0628571;300.2642857;296.8571429;302;298.3;12.6;82.88285714;12.38;18.32714286;2.357142857;29.02857143;6.585714286;32.8;24.4;0.8
1993;32;25;7.25;300.1214286;300.35;296.5614286;302;298.7;21.8;81.01285714;7.25;17.98857143;2.328571429;29.02857143;6.257142857;32.8;25;18.1
1993;33;23;106.83;299.67;299.7714286;296.5128571;302.3;297.8;62.7;83.07571429;106.83;17.95285714;2.228571429;29.41428571;6.428571429;33.9;24.4;12.7
1993;34;12;1.36;299.9185714;299.9857143;296.49;302.1;297.9;26.9;81.72714286;1.36;17.91714286;2.314285714;28.97142857;7.614285714;33.3;24.4;17.1
1993;35;25;30.85;299.9757143;300.0357143;296.1071429;302;298.5;34.4;79.62857143;30.85;17.52714286;2.185714286;28.65714286;7.328571429;32.8;24.4;28.8
1993;36;28;43.26;299.7614286;299.8571429;296.1285714;302.6;298.2;42.1;80.68428571;43.26;17.56142857;2.171428571;28.42857143;7.885714286;32.8;23.3;43.4
1993;37;27;14.42;299.6728571;299.7857143;296.2914286;301.9;298.3;50;81.79428571;14.42;17.70428571;1.942857143;28.6;7.371428571;32.8;23.9;23.1
1993;38;18;71.36;300.0671429;300.1428571;296.4614286;302.4;298.2;57.9;80.90142857;71.36;17.95285714;2.685714286;28.15714286;6.928571429;32.8;23.3;8.7
1993;39;23;72.86;299.8857143;299.9428571;296.6514286;302.1;298.4;76;82.61;72.86;18.12;2.171428571;28.28571429;6.985714286;32.8;23.9;26.7
1993;40;23;27.62;299.5914286;299.6071429;296.6328571;301.1;298.2;55.36;83.84142857;27.62;18.10428571;1.671428571;28.01428571;7.5;33.3;23.3;16.8
1993;41;29;8.01;299.9571429;300.0428571;296.4257143;301.8;298.7;35.8;81.10285714;8.01;17.86;1.942857143;28.4;6.985714286;32.2;24.4;27
1993;42;38;0;300.1814286;300.2428571;296.1685714;302.4;298;17;78.80714286;0;17.59285714;2.257142857;28.2;7.7;33.3;23.9;6.4
1993;43;36;70.07;299.7885714;299.7214286;296.1142857;301.5;298.1;57.6;80.39857143;70.07;17.55571429;1.957142857;28.07142857;7.142857143;32.8;23.9;25.4
1993;44;43;0;299.8857143;299.9214286;296.0071429;301.9;298.5;16.1;79.50428571;0;17.44142857;2.3;27.9;7.242857143;32.8;23.3;4.1
1993;45;46;0;299.2285714;299.35;295.2985714;300.9;297.8;25.6;79.03714286;0;16.66285714;2.271428571;27.64285714;7.728571429;32.8;23.3;6.7
1993;46;31;12.5;298.8457143;299.05;295.1885714;301;297.5;70.71;80.37714286;12.5;16.58;1.842857143;27.17142857;6.771428571;31.7;22.8;48.8
1993;47;25;91.81;298.5714286;298.6785714;295.2557143;301.1;296.8;118.1;82.15428571;91.81;16.66142857;1.871428571;26.88571429;6.6;31.7;22.2;46.4
1993;48;40;6.09;298.6271429;298.7214286;294.9657143;300.5;297.2;25.7;80.46571429;6.09;16.40142857;2.014285714;26.78571429;8.342857143;33.3;21.1;5.5
1993;49;31;5.29;298.2185714;298.1928571;294.52;300.5;296.6;43.4;80.30285714;5.29;15.93285714;2.357142857;26.52857143;7.085714286;30.6;21.1;20.8
1993;50;38;14.82;298.5657143;298.5857143;294.16;300.8;296.2;28.6;76.85428571;14.82;15.57142857;2.457142857;26.22857143;7.857142857;31.1;21.1;7.7
1993;51;30;42.62;298.2185714;298.3357143;294.2342857;301.2;296.1;33.6;78.82857143;42.62;15.65;2.557142857;26.04285714;6.828571429;31.7;21.7;37.6
1994;52;22;5.25;298.5271429;298.7785714;294.4014286;301;296;3.4;78.01857143;5.25;15.78;2.442857143;26.97142857;8.2;32.8;21.7;0.3
1994;1;31;12.6;298.1914286;298.2857143;293.5857143;300.1;296.3;19.5;75.74285714;12.6;14.95142857;2.057142857;25.5;6.742857143;29.4;21.1;41
1994;2;26;0;297.59;297.6928571;293.7214286;299.6;296;19.4;79.15;0;15.09714286;2.214285714;25.45714286;7.271428571;29.4;21.1;13.4
1994;3;35;0;297.9128571;297.9428571;293.37;299.7;296.2;16.4;75.98428571;0;14.77571429;2.114285714;25.08571429;7.428571429;30;20;26.6
1994;4;36;0;297.5714286;297.7071429;293.5314286;299.2;296.3;19.04;78.38142857;0;14.93857143;2.328571429;25.32857143;7.042857143;29.4;20.6;9.7
1994;5;39;0;297.5885714;297.7142857;293.23;299.8;295.8;21.8;76.82571429;0;14.63428571;2.2;25.78571429;7.1;30;20.6;3.6
1994;6;25;0;297.5157143;297.5714286;292.8528571;299.2;295.9;11.5;75.31;0;14.28857143;1.742857143;25.25714286;7.528571429;29.4;21.1;9.1
1994;7;31;0;297.7742857;297.9428571;292.5771429;299.4;295.5;7.2;72.88571429;0;14.02;2.285714286;25.7;7.157142857;30.6;21.1;9.7
1994;8;37;0;297.4557143;297.5642857;292.6728571;299.3;296.1;11.5;74.78857143;0;14.15714286;2.357142857;25.74285714;8.571428571;30.6;20.6;7.9
1994;9;33;0;297.2357143;297.3357143;293.1285714;300.1;295.4;16.7;77.91571429;0;14.55857143;2.5;25.31428571;8.542857143;30.6;20.6;16.2
1994;10;25;7.15;297.2685714;297.4071429;293.8871429;299.5;295.5;18.7;81.51857143;7.15;15.25857143;2.442857143;25.88571429;7.057142857;31.1;21.7;15.8
1994;11;24;0;297.5014286;297.6714286;292.8642857;299.8;295.6;6.69;75.43571429;0;14.33428571;2.571428571;25.84285714;7.957142857;31.1;21.1;16.8
1994;12;18;0;298.0142857;298.2142857;293.1757143;300.5;295.5;2.9;74.64714286;0;14.61714286;3.657142857;26.72857143;9.914285714;32.8;20.6;0
1994;13;23;46.62;298.2814286;298.4642857;293.5328571;300.1;296.8;6.66;75.08285714;46.62;14.94571429;2.471428571;26.7;8.342857143;33.3;21.1;1
1994;14;13;0;298.12;298.3142857;293.1514286;300;296.8;4.4;73.95142857;0;14.54714286;2.4;26.42857143;7.771428571;31.1;21.7;2.3
1994;15;18;0;297.5371429;297.6214286;293.7342857;299.6;296;37;79.51714286;0;15.14714286;2.1;25.97142857;6.714285714;30;21.1;16.7
1994;16;14;0;297.5414286;297.7357143;292.8528571;299.6;296.3;16.6;75.24714286;0;14.29428571;2.128571429;25.97142857;6.4;30;22.2;28.7
1994;17;17;0;298.3242857;298.4928571;293.4557143;300.9;296.8;4.9;74.51571429;0;14.88142857;2.614285714;26.67142857;7.785714286;31.7;22.2;13.2
1994;18;22;68;298.9271429;299.0928571;295.2357143;301.1;297;14.1;80.35285714;68;16.62142857;2.671428571;27.75714286;7.7;33.3;22.8;10.5
1994;19;13;10.46;298.5571429;298.7;294.9242857;300.5;297.2;21.1;80.46285714;10.46;16.28;1.942857143;27.41428571;6.457142857;31.7;23.9;3.3
1994;20;24;16.5;298.4742857;298.55;295.3842857;300.6;297.3;28.9;83.13571429;16.5;16.76714286;1.814285714;27.71428571;8.1;33.3;22.8;29.3
1994;21;31;17.52;299.9414286;300.2285714;296.0642857;302.3;297.7;7.9;79.50285714;17.52;17.48714286;2.885714286;29.1;7.071428571;33.9;24.4;6.9
1994;22;34;6.59;299.5971429;299.7785714;295.3428571;301.7;297.8;16.7;77.66428571;6.59;16.71285714;2.357142857;28.57142857;7.314285714;33.3;23.3;1.6
1994;23;31;42.53;299.3271429;299.5357143;295.6428571;301.3;298;21.5;80.38285714;42.53;17.01571429;2.471428571;28.22857143;7.628571429;32.8;23.3;67.3
1994;24;31;13.82;299.6057143;299.8;295.4914286;301.6;298.3;3.7;78.29285714;13.82;16.83142857;2.4;28.32857143;6.771428571;32.8;24.4;5.4
1994;25;38;38.34;299.5;299.6357143;295.4628571;302.2;298;26.51;78.70428571;38.34;16.83714286;2.042857143;28.07142857;6.6;32.8;23.9;23.4
1994;26;49;12.67;299.8614286;300.0071429;295.8528571;302.3;298;22.9;79.02714286;12.67;17.22857143;2.642857143;28.4;6.757142857;32.8;23.9;10.2
1994;27;42;15.39;299.1257143;299.1785714;295.1542857;301.5;297.9;54.83;78.80571429;15.39;16.47857143;1.642857143;27.92857143;6.828571429;32.2;23.9;19.5
1994;28;49;9.77;299.4814286;299.65;295.1685714;301.5;297.9;18.52;77.30285714;9.77;16.50285714;2.128571429;28.17142857;6.014285714;32.2;23.9;28.7
1994;29;55;43.28;299.9328571;300.1;295.5628571;301.7;297.8;9.9;77.10285714;43.28;16.88285714;2.342857143;28.25714286;6.528571429;32.8;23.9;9.8
1994;30;80;2.79;299.9771429;300.1285714;295.2371429;301.5;298.5;3.3;75.43571429;2.79;16.58;2.457142857;28.51428571;7.228571429;33.3;24.4;1
1994;31;84;26.96;299.5757143;299.6357143;295.3628571;301.7;297.4;22.9;77.79571429;26.96;16.70857143;2.214285714;28.25714286;6.985714286;33.3;23.9;48.5
1994;32;72;30.03;299.5185714;299.6785714;295.4657143;301.5;297.9;12.5;78.58428571;30.03;16.83142857;2.357142857;28.38571429;7.785714286;33.3;23.9;3.6
1994;33;89;17.77;300.01;300.1285714;295.4871429;302.2;298.3;16.6;76.43714286;17.77;16.86428571;2.514285714;28.51428571;6.771428571;33.3;24.4;20.4
1994;34;115;3.24;300.3642857;300.5357143;295.9314286;302.7;298.5;11.56;76.92;3.24;17.33857143;2.642857143;28.57142857;6.7;32.8;24.4;4.3
1994;35;179;59.91;300.3928571;300.5357143;296.2957143;302.7;298.7;20.24;78.48285714;59.91;17.70571429;2.528571429;29.42857143;6.885714286;33.9;25.6;11
1994;36;202;19.45;300.0742857;300.1785714;296.1314286;302.4;297.6;28.3;79.13857143;19.45;17.52142857;2.642857143;29.28571429;6.357142857;33.3;24.4;14.4
1994;37;272;61.11;299.9514286;300.0571429;295.9071429;302.2;298.2;70.4;78.75;61.11;17.30571429;2.457142857;28.55714286;6.9;34.4;23.9;50.8
1994;38;302;39.22;299.8857143;300.0357143;295.9614286;302.3;298.1;50.7;79.31428571;39.22;17.35428571;1.985714286;28.37142857;6.185714286;32.2;24.4;34.3
1994;39;395;55.88;299.5085714;299.6428571;295.8214286;301.8;297.7;45.2;80.37285714;55.88;17.24857143;2.6;28.01428571;6.7;33.9;23.3;31.5
1994;40;426;0.63;300.3771429;300.5;295.3628571;302.5;298.7;2.8;74.11714286;0.63;16.74428571;2.628571429;28.71428571;6.9;34.4;24.4;8.2
1994;41;461;16.7;299.6385714;299.6214286;295.4814286;302.9;297.8;40.8;78.22571429;16.7;16.9;2.728571429;28.32857143;7.657142857;35;23.9;39.2
1994;42;381;75.57;300.2385714;300.4;295.6857143;303;298.3;15.81;76.34857143;75.57;17.12428571;3.028571429;28.57142857;7.442857143;35;23.9;5.4
1994;43;333;111.52;298.8114286;298.8571429;296.1714286;300.5;297.5;64.85;85.41714286;111.52;17.64142857;1.657142857;27.67142857;7.271428571;32.8;23.3;39.2
1994;44;353;5.41;299.8671429;300.05;295.8457143;301.9;298.3;15.6;78.68571429;5.41;17.26428571;2.328571429;28.15714286;6.842857143;32.2;24.4;1.9
1994;45;410;32.26;299.2971429;299.1285714;295.58;301.5;297.2;36.6;80.09571429;32.26;16.98428571;2.228571429;27.31428571;6.928571429;31.7;22.2;54.5
1994;46;364;32.17;299.1985714;299.3;296.1742857;302.2;297.5;47.5;83.58428571;32.17;17.64428571;1.771428571;27.28571429;7.314285714;32.8;22.2;47.5
1994;47;359;11.16;299.4228571;299.4571429;296.3771429;301.9;297.6;23.7;83.50285714;11.16;17.84857143;2.4;27.85714286;7.6;33.9;23.3;49.3
1994;48;288;17.52;298.8514286;298.85;294.8128571;300.7;296.3;27.4;78.56;17.52;16.17857143;2.1;26.88571429;7.571428571;31.7;21.1;35.9
1994;49;221;45.95;297.8085714;297.95;295.2042857;299.4;296.6;106.09;85.57;45.95;16.58;1.5;26.37142857;6.185714286;30;22.2;58.2
1994;50;149;0;298.6242857;298.7428571;293.9385714;300.5;297.2;16.5;75.45571429;0;15.32714286;2.285714286;26.58571429;7.471428571;31.7;21.7;7.4
1994;51;112;0;298.5814286;298.6928571;294.2114286;300.6;296.9;12.2;76.91428571;0;15.59571429;2.728571429;26.64285714;8.185714286;31.7;22.2;12.9
1995;52;154;71.43;298.8385714;299.1071429;295.6742857;301.5;296.7;30.4;82.86714286;71.43;17.06714286;3.271428571;27.31428571;8.742857143;32.8;22.2;9.2
1995;1;91;0;297.33;297.4;292.7342857;300.1;294.7;12.5;75.83857143;0;14.25;2.371428571;25.7;7.685714286;31.7;20;40.4
1995;2;72;0;298.2842857;298.45;293.3085714;299.9;296.8;3.59;74.04714286;0;14.69857143;2.357142857;25.77142857;7.685714286;30;21.7;10.5
1995;3;56;37.99;296.5842857;296.7071429;292.83;299.1;295;32.88;79.55285714;37.99;14.28142857;1.785714286;24.75714286;7.114285714;28.9;20;29
1995;4;46;0;297.5928571;298.0142857;293.5328571;300.5;295;6.2;78.33;0;14.94714286;3.628571429;26.12857143;9.042857143;32.8;20.6;9.9
1995;5;37;0;297.35;297.65;293.91;300.2;295.6;43.3;81.40428571;0;15.27428571;2.157142857;25.5;7.285714286;31.7;21.1;26.9
1995;6;26;0;297.8557143;298.0142857;293.0257143;300.5;295.2;3.6;74.65571429;0;14.46;3.8;26.08571429;9.614285714;32.8;20;0
1995;7;17;0;298.2214286;298.4642857;293.8828571;300.5;295.8;10.07;77.02142857;0;15.22714286;2.814285714;26.62857143;8.657142857;32.2;20.6;2.8
1995;8;17;0;297.5085714;297.5142857;293.1328571;299.4;295.9;29.08;76.63428571;0;14.53;1.971428571;25.92857143;7.285714286;31.7;21.7;29.5
1995;9;20;0;297.1757143;297.2571429;293.4442857;299.5;295.4;50.73;79.81714286;0;14.85285714;2.428571429;25.24285714;8.4;30.6;20;51.7
1995;10;11;0;297.0814286;297.2785714;293.8114286;299.4;295.2;36.42;82.05285714;0;15.19142857;2.071428571;25.5;7.057142857;30;21.1;16.9
1995;11;7;19.43;297.11;297.0857143;292.8214286;299.6;294.6;18.6;77.02;19.43;14.30428571;2.057142857;25.25714286;6.757142857;31.7;21.1;16.5
1995;12;16;0;296.48;296.7071429;290.6314286;300.4;294;6.7;69.86142857;0;12.48142857;3.3;24.62857143;8.414285714;31.7;18.9;2.3
1995;13;14;0;296.8871429;297.0428571;290.3785714;300;293.5;4.6;67.36428571;0;12.33142857;4;25.24285714;7.757142857;30;20;4.1
1995;14;16;0;297.6657143;297.9214286;292.5557143;300.9;294.6;0;73.4;0;14.12285714;3.614285714;25.97142857;8.957142857;32.8;19.4;0
1995;15;5;5.43;298.56;298.7428571;294.3385714;300.6;296.9;2.1;77.60571429;5.43;15.73571429;2.828571429;27.28571429;7.785714286;32.8;22.8;0
1995;16;2;6.44;297.83;298.0071429;293.5542857;300.2;296;19.6;77.32142857;6.44;15.01;2.614285714;26.65714286;7.3;32.8;21.1;72
1995;17;6;0;297.5114286;297.6857143;292.1;300.2;295.8;2.7;71.93714286;0;13.69;2.657142857;26.32857143;6.657142857;31.1;21.7;1
1995;18;5;20.96;298.7885714;299.0714286;294.2028571;301.6;297.3;4.1;76.07285714;20.96;15.61714286;2.942857143;27.84285714;9.142857143;34.4;22.2;2.8
1995;19;4;9.01;299.1314286;299.3571429;295.4285714;301.8;297;9;80.26142857;9.01;16.82285714;3;27.77142857;7.3;34.4;22.8;29.7
1995;20;3;119.62;298.9957143;299.0857143;295.3985714;301.7;297.1;17.4;80.86571429;119.62;16.78857143;2.857142857;26.91428571;6.271428571;31.1;21.7;101.6
1995;21;4;204.62;299.4542857;299.5785714;295.9942857;301.7;297.3;17.3;81.44714286;204.62;17.41285714;2.328571429;27.22857143;7.342857143;31.7;22.2;97.5
1995;22;16;178.89;299.6028571;299.6071429;295.9928571;302;298.1;20.33;80.72714286;178.89;17.41142857;1.957142857;27.7;7.328571429;33.3;23.3;9.1
1995;23;8;106.04;298.6885714;298.65;295.8271429;300.2;297.5;86.8;84.34571429;106.04;17.21714286;1.642857143;27.3;7.142857143;31.1;22.8;35.5
1995;24;7;20.16;299.8285714;299.9;295.8928571;301.4;298.4;16.57;79.13714286;20.16;17.29571429;2.314285714;27.77142857;7.471428571;32.8;22.8;43.5
1995;25;10;26.56;300.1157143;300.1428571;296.6257143;302.3;298.2;35.24;81.34;26.56;18.05285714;2;28.84285714;7.371428571;33.3;24.4;10.5
1995;26;14;2.04;300.68;300.8071429;296.7414286;302.7;298.7;13.7;79.38;2.04;18.20714286;2.757142857;29.21428571;6.342857143;33.9;24.4;15.8
1995;27;7;41.18;301.0071429;301.0928571;296.1457143;303.2;298.6;9.22;75.06571429;41.18;17.56571429;3.042857143;29.65714286;7.828571429;34.4;25;16
1995;28;9;25.89;299.9442857;299.9785714;296.5828571;302;298.5;60.59;81.96;25.89;18.01285714;1.957142857;29.28571429;7.6;34.4;24.4;21.4
1995;29;11;36.58;300.4014286;300.6642857;296.8485714;302.8;299;38.3;81.09;36.58;18.35428571;2.728571429;29.22857143;7.3;33.9;25;30.6
1995;30;23;101.64;299.9885714;299.9571429;297.2442857;302.3;298.6;62.31;85.08857143;101.64;18.77714286;1.6;28.55714286;6.571428571;33.3;23.9;43.3
1995;31;17;60.71;300;300;297.11;302.5;298.4;102.4;84.37571429;60.71;18.67285714;2.085714286;28.7;6.757142857;33.9;23.9;30.1
1995;32;19;19.79;300.2628571;300.2857143;296.5585714;302.4;298.6;40.3;80.39714286;19.79;18.04285714;2.142857143;29;6.814285714;33.9;23.3;27.3
1995;33;24;4.05;300.5542857;300.6857143;297.27;303.8;298.2;17.7;82.62571429;4.05;18.85714286;3.342857143;30.07142857;6.942857143;34.4;25.6;8.7
1995;34;17;75.11;299.9528571;299.9857143;296.8871429;301.9;298.1;96.1;83.49142857;75.11;18.40428571;2.114285714;28.42857143;7.657142857;33.3;23.3;66
1995;35;28;35.83;300.1742857;300.2428571;296.85;302.4;298.5;55.21;82.22571429;35.83;18.39714286;2.228571429;29.11428571;5.928571429;32.2;24.4;12.8
1995;36;40;20.23;301.2185714;301.35;296.9942857;303.9;298.2;8.6;78.14571429;20.23;18.54571429;3.7;29.57142857;7.914285714;34.4;23.9;20.4
1995;37;33;40.29;300.21;300.2;297.0514286;302.2;298.1;122.7;82.91142857;40.29;18.63;2.371428571;29.37142857;7.442857143;35;24.4;77.1
1995;38;31;121.4;300.0671429;300.1357143;296.9642857;302.5;298.3;82.5;83.31428571;121.4;18.52857143;2.442857143;29.58571429;6.914285714;35.6;25;71.2
1995;39;33;36.72;300.1557143;300.2071429;296.7714286;301.8;298.7;11.6;81.85428571;36.72;18.25428571;1.9;29.95714286;7.285714286;34.4;25.6;13.3
1995;40;29;68.18;299.7814286;299.7285714;296.66;301.9;297.2;74.5;83.13571429;68.18;18.14571429;2.285714286;28.05714286;6.771428571;32.2;23.9;45.6
1995;41;30;45.63;299.54;299.5642857;296.6342857;301.4;298;53.98;84.20714286;45.63;18.13857143;1.814285714;28.38571429;6.928571429;32.2;24.4;19.1
1995;42;36;55.67;299.7942857;299.8428571;296.1614286;301.8;297.8;40.8;80.66428571;55.67;17.62142857;2.028571429;27.84285714;7.171428571;33.9;23.3;39.1
1995;43;48;54.74;299.4414286;299.4214286;296.3371429;301.8;297.6;46.4;83.21428571;54.74;17.84714286;2.385714286;27.47142857;7.257142857;32.2;23.3;53.6
1995;44;40;30.3;299.7728571;299.9428571;296.17;302.3;298.1;40.4;80.86428571;30.3;17.67;3;28.04285714;7.642857143;33.9;23.3;13.5
1995;45;28;0;299.0971429;299.2857143;295.22;301.1;297.5;32.4;79.40428571;0;16.60428571;1.914285714;27.22857143;6.871428571;31.7;23.3;53.6
1995;46;36;24.86;299.6228571;299.8071429;295.37;301.9;297.8;9.9;77.63857143;24.86;16.77;2.557142857;27.15714286;7.185714286;31.1;22.8;2.8
1995;47;19;90.49;299.2757143;299.4;295.14;301.4;297.7;12.7;78.14142857;90.49;16.54142857;2.228571429;27.31428571;7.314285714;32.2;22.8;5.9
1995;48;34;20.21;299.4528571;299.55;295.8371429;301.4;298;13.69;80.67714286;20.21;17.25714286;2.071428571;27.2;7.542857143;33.3;22.8;13.5
1995;49;23;0;299.2014286;299.4;294.6871429;300.8;297.6;12.8;76.33285714;0;16.06571429;2.257142857;27.01428571;7.657142857;31.1;22.2;14.9
1995;50;17;0;298.4614286;298.5785714;294.7314286;300.3;297.4;23.6;79.98571429;0;16.10571429;1.842857143;26.61428571;7.085714286;30.6;22.2;20.9
1995;51;17;0;298.1942857;298.2214286;293.9714286;300.1;296.5;40.3;77.63714286;0;15.37142857;1.7;25.71428571;5.857142857;30;22.2;53.9
1996;1;23;6.35;297.4128571;297.4571429;294.54;299.5;295.9;57;84.13571429;6.35;15.88857143;1.657142857;25.18571429;4.842857143;28.3;21.7;46.5
1996;2;14;15;298.5285714;298.6285714;294.6614286;300.6;296.7;9.32;79.32142857;15;16.01571429;2.457142857;26.25714286;7.642857143;31.1;21.7;24.6
1996;3;20;55.68;297.7528571;297.8642857;294.5514286;299.6;295.9;50.3;82.51571429;55.68;15.91714286;2.071428571;25.97142857;6.885714286;31.1;21.7;40.6
1996;4;13;60.67;297.4228571;297.4857143;293.8028571;299.7;296.1;44.85;80.47714286;60.67;15.20857143;1.942857143;25.58571429;5.857142857;28.9;22.2;47.7
1996;5;23;0;296.6285714;296.7571429;292.04;298.2;295;28.6;75.69285714;0;13.65;1.942857143;24.78571429;6.028571429;28.3;20;32
1996;6;20;0;297.3071429;297.4357143;292.5814286;299.4;295.7;11.9;74.96142857;0;14.05857143;2.157142857;25.15714286;6.814285714;29.4;21.1;10.8
1996;7;16;29.3;297.6257143;297.6857143;293.85;299.9;295;15.45;79.66428571;29.3;15.23857143;2.228571429;25.31428571;7.442857143;31.1;21.1;25.5
1996;8;16;7.2;297.8828571;298.0928571;293.6985714;300;296.1;16.7;77.78285714;7.2;15.12571429;2.728571429;25.97142857;7.714285714;31.7;21.1;22.1
1996;9;23;177.58;297.5985714;297.7071429;293.7314286;299.6;296;15.67;79.19857143;177.58;15.12857143;2.3;25.55714286;7.214285714;29.4;21.1;4.6
1996;10;14;9.96;297.2928571;297.4785714;292.1285714;299.6;295.5;3.2;73.06;9.96;13.69571429;2.528571429;25.57142857;7.914285714;30.6;20.6;3.3
1996;11;15;0;297.9885714;298.1785714;293.5614286;299.9;296.6;8.6;76.48285714;0;14.94285714;2.214285714;26.24285714;7.2;31.1;21.7;12.7
1996;12;4;0;297.4285714;297.6;293.8342857;300.6;295.2;28;80.64714286;0;15.23571429;2.542857143;26.2;7.7;32.2;22.2;14.2
1996;13;5;0;298.1885714;298.3642857;293.0842857;300.4;296.7;2.8;73.42571429;0;14.52857143;2.928571429;26.4;9.028571429;32.2;20.6;0.5
1996;14;5;0;297.21;297.4071429;293.3214286;300.3;295.4;28.8;79.02;0;14.72714286;2.557142857;25.92857143;6.9;31.1;21.7;21.6
1996;15;11;49.18;298.1357143;298.2071429;294.3657143;300.8;296.3;27.9;79.77571429;49.18;15.75142857;2.528571429;26.22857143;7.685714286;32.2;21.7;80.5
1996;16;11;46.16;297.8528571;298.0928571;293.8;300.7;295.7;24.22;78.31142857;46.16;15.18571429;2.3;26.12857143;6.728571429;32.2;21.1;8.9
1996;17;7;0;298.2285714;298.4642857;293.2828571;300.4;297;10.9;74.17142857;0;14.70571429;2.385714286;26.12857143;6.4;30;22.2;8.2
1996;18;4;5.63;298.0071429;298.0928571;293.5385714;299.8;296.6;21.5;76.39428571;5.63;14.93857143;1.842857143;26.01428571;6.628571429;30;22.2;25.6
1996;19;6;0;297.71;297.8;292.9157143;299.4;296.3;11.1;74.79285714;0;14.36142857;2.171428571;25.44285714;6.328571429;29.4;21.7;10.6
1996;20;5;21.7;297.5957143;297.6285714;294.4514286;300.1;296.2;68.2;82.84;21.7;15.79714286;1.714285714;25.84285714;5.542857143;29.4;22.2;44.8
1996;21;2;44.07;298.6585714;298.9214286;295.4671429;300.7;297.4;17.9;82.78;44.07;16.85714286;2.442857143;26.72857143;6.342857143;30.6;22.8;0.8
1996;22;4;68.06;299.4414286;299.5928571;296.2371429;301.8;297.5;21.71;82.75142857;68.06;17.66;2.814285714;28.11428571;6.914285714;33.3;23.3;9.4
1996;23;2;137.06;299.2542857;299.1928571;296.0057143;301.4;297.9;24.38;82.36857143;137.06;17.39428571;2.071428571;27.81428571;7.028571429;32.2;23.9;2.3
1996;24;4;27.82;298.7428571;298.8285714;295.4385714;300.6;297.5;43.3;82.23571429;27.82;16.8;2.028571429;26.94285714;5.985714286;31.1;23.3;40.9
1996;25;6;47.93;298.49;298.5642857;295.4357143;300.8;297.1;73.7;83.32285714;47.93;16.81;1.928571429;26.44285714;5.8;30.6;22.8;84.6
